room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,last_modified
4922524,25348254,Entire home/apt,De Baarsjes / Oud West,0,0,3,1,215,12/28/16
8482327,44672635,Entire home/apt,Noord-West / Noord-Midden,2,0,4,3,269,12/28/16
7355989,10427422,Entire home/apt,De Baarsjes / Oud West,1,0,4,2,215,12/28/16
15832041,28223259,Entire home/apt,Noord-West / Noord-Midden,0,0,4,2,237,12/28/16
7614586,10969514,Entire home/apt,Noord-West / Noord-Midden,22,4.5,4,3,215,12/28/16
10070776,17417098,Entire home/apt,Noord-West / Noord-Midden,3,4.5,4,2,215,12/28/16
13835848,81044170,Entire home/apt,Noord-West / Noord-Midden,0,0,4,4,215,12/28/16
7027691,36842502,Entire home/apt,Noord-West / Noord-Midden,25,4.5,6,3,280,12/28/16
14059900,8507574,Entire home/apt,De Baarsjes / Oud West,3,5,4,3,268,12/28/16
8348598,44004267,Entire home/apt,De Baarsjes / Oud West,15,5,4,2,269,12/28/16
6759073,35385981,Entire home/apt,De Baarsjes / Oud West,5,5,3,1,242,12/28/16
6264293,2957838,Entire home/apt,De Baarsjes / Oud West,9,5,4,2,214,12/28/16
11708950,6113793,Entire home/apt,Noord-West / Noord-Midden,3,5,4,3,269,12/28/16
14719940,86881502,Entire home/apt,De Baarsjes / Oud West,7,4.5,8,2,259,12/28/16
13323689,13405827,Entire home/apt,De Baarsjes / Oud West,0,0,4,3,253,12/28/16
15762373,7245756,Entire home/apt,De Baarsjes / Oud West,0,0,4,1,264,12/28/16
1225622,6449836,Entire home/apt,De Baarsjes / Oud West,29,5,4,4,237,12/28/16
2143769,10942119,Entire home/apt,De Baarsjes / Oud West,0,0,4,3,269,12/28/16
10287996,8558897,Entire home/apt,Noord-West / Noord-Midden,7,4,4,2,215,12/28/16
15582133,43934776,Entire home/apt,Noord-West / Noord-Midden,0,0,4,2,215,12/28/16
2783382,6309076,Entire home/apt,De Baarsjes / Oud West,3,4.5,4,2,224,12/28/16
13324656,13405827,Entire home/apt,De Baarsjes / Oud West,0,0,4,2,215,12/28/16
49790,227530,Entire home/apt,De Baarsjes / Oud West,89,5,4,2,214,12/28/16
2224538,11352364,Entire home/apt,Centrum Oost,3,5,6,5,269,12/28/16
869961,4584622,Entire home/apt,De Pijp / Rivierenbuurt,7,5,4,3,253,12/28/16
10301846,53005025,Entire home/apt,De Pijp / Rivierenbuurt,9,5,7,3,242,12/28/16
3403515,6490892,Entire home/apt,De Pijp / Rivierenbuurt,6,4,4,1,246,12/28/16
5653909,29303782,Entire home/apt,De Pijp / Rivierenbuurt,23,5,4,3,215,12/28/16
7355015,38532414,Entire home/apt,De Pijp / Rivierenbuurt,5,4.5,5,2,269,12/28/16
8549247,29150607,Entire home/apt,De Pijp / Rivierenbuurt,1,0,4,2,269,12/28/16
1387051,2890097,Entire home/apt,De Pijp / Rivierenbuurt,38,4.5,4,2,235,12/28/16
9934995,4628739,Entire home/apt,De Pijp / Rivierenbuurt,9,4.5,4,2,279,12/28/16
4952367,25527957,Entire home/apt,De Pijp / Rivierenbuurt,15,5,4,2,269,12/28/16
2638773,11386978,Entire home/apt,Watergraafsmeer,19,5,4,4,268,12/28/16
10035602,51517387,Entire home/apt,Watergraafsmeer,1,0,6,3,215,12/28/16
12380044,51517387,Entire home/apt,Watergraafsmeer,5,5,6,3,269,12/28/16
2258071,10361262,Entire home/apt,Watergraafsmeer,14,5,6,3,269,12/28/16
7639378,39940109,Entire home/apt,Oud Oost,8,4.5,6,2,215,12/28/16
3196036,2222909,Entire home/apt,Oud Oost,0,0,6,4,253,12/28/16
9460389,13192638,Entire home/apt,Oud Oost,2,0,4,2,215,12/28/16
623652,2980639,Entire home/apt,Oud Oost,16,5,6,3,230,12/28/16
8510444,8953423,Entire home/apt,De Pijp / Rivierenbuurt,6,5,2,1,242,12/28/16
13353922,75716002,Entire home/apt,De Pijp / Rivierenbuurt,5,5,4,2,211,12/28/16
13833896,15771490,Entire home/apt,De Pijp / Rivierenbuurt,0,0,4,3,269,12/28/16
13584092,7726544,Entire home/apt,De Pijp / Rivierenbuurt,2,0,4,2,259,12/28/16
6412731,17057815,Entire home/apt,Centrum Oost,2,0,4,3,269,12/28/16
1912704,9920818,Entire home/apt,Centrum West,1,0,2,0,210,12/28/16
4067480,21094376,Entire home/apt,Centrum Oost,1,0,2,1,269,12/28/16
744158,3899684,Entire home/apt,Centrum Oost,5,5,4,5,280,12/28/16
15330792,6507700,Entire home/apt,Oud Oost,0,0,4,1,215,12/28/16
13098412,25351446,Entire home/apt,Oud Oost,0,0,7,3,301,12/28/16
7767955,27310824,Entire home/apt,Oud Oost,9,4.5,4,3,253,12/28/16
7753672,34839803,Entire home/apt,Oud Oost,5,5,4,2,213,12/28/16
1157625,6233790,Entire home/apt,Oud Oost,7,4.5,4,3,214,12/28/16
12247540,48703385,Entire home/apt,Centrum Oost,8,4,4,2,210,12/28/16
10305318,28054805,Entire home/apt,Oud Oost,1,0,4,2,215,12/28/16
145449,704269,Entire home/apt,De Pijp / Rivierenbuurt,25,5,4,2,215,12/28/16
754020,3966326,Entire home/apt,De Pijp / Rivierenbuurt,33,5,4,2,236,12/28/16
1366131,7414085,Entire home/apt,De Pijp / Rivierenbuurt,11,5,4,2,213,12/28/16
16251517,11569816,Entire home/apt,De Pijp / Rivierenbuurt,0,0,4,2,227,12/28/16
842774,437989,Entire home/apt,Centrum Oost,4,4.5,4,2,237,12/28/16
331946,1687595,Entire home/apt,De Baarsjes / Oud West,13,5,6,4,242,12/28/16
15896303,16570052,Entire home/apt,De Baarsjes / Oud West,1,0,6,2,227,12/28/16
6607219,34571691,Entire home/apt,De Baarsjes / Oud West,9,5,4,3,269,12/28/16
9808194,18014889,Entire home/apt,De Baarsjes / Oud West,9,4.5,6,2,290,12/28/16
10741214,55528286,Entire home/apt,De Baarsjes / Oud West,11,4.5,4,3,215,12/28/16
2390296,7804596,Entire home/apt,De Baarsjes / Oud West,9,5,4,2,215,12/28/16
8127909,2167902,Entire home/apt,De Baarsjes / Oud West,2,0,4,2,215,12/28/16
13934570,82830025,Entire home/apt,De Baarsjes / Oud West,2,0,6,4,237,12/28/16
13853337,81648859,Entire home/apt,De Baarsjes / Oud West,4,5,4,1,215,12/28/16
4801686,24737931,Entire home/apt,De Baarsjes / Oud West,1,0,5,3,269,12/28/16
9249548,16531672,Entire home/apt,De Baarsjes / Oud West,3,4.5,4,2,215,12/28/16
8234520,13285940,Entire home/apt,De Baarsjes / Oud West,4,4,5,3,269,12/28/16
14822646,55007213,Entire home/apt,De Baarsjes / Oud West,2,0,5,2,247,12/28/16
1037485,5711109,Entire home/apt,De Baarsjes / Oud West,4,5,4,2,215,12/28/16
5950023,7525954,Entire home/apt,De Baarsjes / Oud West,7,4.5,4,2,247,12/28/16
10095391,20804343,Entire home/apt,De Baarsjes / Oud West,1,0,2,1,210,12/28/16
1355528,6610804,Entire home/apt,De Baarsjes / Oud West,9,4.5,5,2,242,12/28/16
9947840,13444525,Entire home/apt,De Baarsjes / Oud West,3,4,5,2,290,12/28/16
7890890,25049789,Entire home/apt,De Baarsjes / Oud West,2,0,5,2,242,12/28/16
2560009,13098216,Entire home/apt,De Baarsjes / Oud West,38,4.5,4,3,214,12/28/16
7898524,18402439,Entire home/apt,De Baarsjes / Oud West,5,4.5,3,2,307,12/28/16
5978154,3849885,Entire home/apt,De Baarsjes / Oud West,13,5,4,2,259,12/28/16
6372146,33195954,Entire home/apt,De Baarsjes / Oud West,11,4.5,2,1,215,12/28/16
9380935,1999571,Entire home/apt,De Baarsjes / Oud West,8,5,4,2,215,12/28/16
846458,4419885,Entire home/apt,De Baarsjes / Oud West,21,5,5,2,247,12/28/16
15582524,15455272,Entire home/apt,De Baarsjes / Oud West,0,0,5,3,237,12/28/16
13367305,4119189,Entire home/apt,De Baarsjes / Oud West,8,5,4,2,269,12/28/16
572208,2815910,Entire home/apt,De Baarsjes / Oud West,14,5,4,2,238,12/28/16
9895241,45794482,Entire home/apt,De Baarsjes / Oud West,10,4.5,4,3,210,12/28/16
10934482,4605363,Entire home/apt,De Baarsjes / Oud West,13,5,4,4,252,12/28/16
1271700,2826060,Entire home/apt,De Baarsjes / Oud West,20,5,4,3,237,12/28/16
13402656,21211468,Entire home/apt,De Baarsjes / Oud West,0,0,2,1,302,12/28/16
6845634,28541859,Entire home/apt,De Baarsjes / Oud West,4,4.5,4,2,227,12/28/16
2107244,10743172,Entire home/apt,De Baarsjes / Oud West,10,4.5,4,4,242,12/28/16
10110034,27251842,Entire home/apt,De Baarsjes / Oud West,4,5,4,2,269,12/28/16
10398155,48674067,Entire home/apt,De Baarsjes / Oud West,24,4.5,4,2,210,12/28/16
6761005,35394491,Entire home/apt,De Baarsjes / Oud West,38,4.5,4,2,215,12/28/16
5719099,11650088,Entire home/apt,De Baarsjes / Oud West,17,5,4,2,242,12/28/16
12283244,66189067,Entire home/apt,De Baarsjes / Oud West,4,4.5,4,3,214,12/28/16
9128700,47552661,Entire home/apt,Noord-West / Noord-Midden,12,4.5,4,1,215,12/28/16
14543830,9302267,Entire home/apt,Centrum Oost,0,0,4,2,285,12/28/16
14213549,19513953,Entire home/apt,Centrum Oost,1,0,2,1,242,12/28/16
432233,2144360,Entire home/apt,Centrum Oost,19,5,4,1,242,12/28/16
5864776,11208928,Entire home/apt,Centrum West,13,5,2,0,237,12/28/16
728134,3770807,Entire home/apt,Centrum Oost,38,4.5,2,1,214,12/28/16
1891902,9779900,Entire home/apt,Centrum Oost,0,0,4,3,269,12/28/16
7566911,20247928,Entire home/apt,Centrum West,0,0,2,1,215,12/28/16
4571484,17438517,Entire home/apt,Centrum West,7,5,4,2,269,12/28/16
3018015,13923920,Entire home/apt,Centrum West,3,4.5,5,3,210,12/28/16
8353121,18472746,Entire home/apt,Centrum West,43,5,4,3,280,12/28/16
7456622,9121707,Entire home/apt,Centrum Oost,14,4.5,2,1,269,12/28/16
8357849,44053510,Entire home/apt,Centrum West,1,0,2,1,237,12/28/16
1064092,5857608,Entire home/apt,Centrum West,11,5,2,1,226,12/28/16
6206048,32183457,Entire home/apt,Centrum Oost,0,0,2,1,215,12/28/16
8759061,45641998,Entire home/apt,Noord-West / Noord-Midden,2,0,2,1,285,12/28/16
8857720,46368068,Entire home/apt,Centrum Oost,0,0,4,2,215,12/28/16
10034668,35207880,Entire home/apt,Centrum West,16,5,4,2,301,12/28/16
5563717,28846877,Entire home/apt,Centrum West,0,0,2,0,215,12/28/16
15127920,27546962,Entire home/apt,Centrum West,0,0,4,2,218,12/28/16
2992554,4083661,Entire home/apt,Centrum West,21,5,4,3,259,12/28/16
2499782,12783965,Entire home/apt,Centrum Oost,3,4.5,2,1,227,12/28/16
715799,2411384,Entire home/apt,Centrum Oost,28,4.5,2,1,215,12/28/16
9058175,11086551,Entire home/apt,Centrum Oost,21,4.5,4,2,215,12/28/16
9895854,6911124,Entire home/apt,Centrum Oost,10,5,2,1,237,12/28/16
70886,239113,Entire home/apt,Noord-West / Noord-Midden,4,5,2,1,242,12/28/16
1797614,3391907,Entire home/apt,Centrum Oost,6,4.5,2,1,269,12/28/16
4630663,224516,Entire home/apt,Centrum Oost,1,0,2,1,246,12/28/16
6695845,6999042,Entire home/apt,Centrum West,47,4.5,4,2,285,12/28/16
7497867,28214107,Entire home/apt,De Baarsjes / Oud West,26,5,4,2,269,12/28/16
14216017,52317866,Entire home/apt,Centrum West,1,0,5,2,215,12/28/16
4769097,24603899,Entire home/apt,Westerpark,3,5,4,2,269,12/28/16
4883560,25124230,Entire home/apt,Centrum West,5,5,2,1,214,12/28/16
393400,1967545,Entire home/apt,Centrum West,39,5,4,2,220,12/28/16
3810986,19588944,Entire home/apt,Centrum West,7,4.5,4,2,242,12/28/16
13582558,48703385,Entire home/apt,Westerpark,1,0,4,2,215,12/28/16
2179046,6999042,Entire home/apt,Westerpark,0,0,4,3,215,12/28/16
442105,2196820,Entire home/apt,De Baarsjes / Oud West,64,5,4,2,242,12/28/16
1245102,6784630,Entire home/apt,Westerpark,109,4,9,3,242,12/28/16
3194778,1347048,Entire home/apt,De Baarsjes / Oud West,63,5,4,2,215,12/28/16
3774247,19285155,Entire home/apt,Westerpark,36,5,5,4,269,12/28/16
11604860,61413189,Entire home/apt,Centrum West,11,5,4,2,269,12/28/16
12420082,5809487,Entire home/apt,Centrum West,5,5,3,1,210,12/28/16
5987580,18913127,Entire home/apt,Centrum West,14,5,2,1,215,12/28/16
1299402,7050703,Entire home/apt,Centrum West,27,5,4,2,214,12/28/16
15933224,3409493,Entire home/apt,Centrum West,0,0,3,1,297,12/28/16
4523512,23450245,Entire home/apt,Centrum West,37,5,4,2,302,12/28/16
15416919,10605481,Entire home/apt,De Baarsjes / Oud West,1,0,4,3,269,12/28/16
16415012,26661639,Entire home/apt,Westerpark,0,0,4,2,264,12/28/16
4613584,11320911,Entire home/apt,Centrum West,0,0,2,1,214,12/28/16
8967596,12957800,Entire home/apt,De Baarsjes / Oud West,9,4.5,4,2,238,12/28/16
16371891,25680734,Entire home/apt,Centrum West,0,0,2,1,247,12/28/16
582435,1206005,Entire home/apt,Westerpark,17,5,4,2,215,12/28/16
3719416,11148121,Entire home/apt,Centrum West,25,5,4,2,246,12/28/16
8404524,11969034,Entire home/apt,Westerpark,15,5,4,3,237,12/28/16
9791627,9817790,Entire home/apt,Westerpark,9,5,4,2,230,12/28/16
16371360,37443229,Entire home/apt,Centrum West,0,0,2,1,215,12/28/16
2009822,6114520,Entire home/apt,Centrum West,16,5,4,3,259,12/28/16
3602487,18150623,Entire home/apt,Centrum West,19,4.5,3,2,212,12/28/16
11557861,12378446,Entire home/apt,De Baarsjes / Oud West,25,4,4,2,214,12/28/16
12678822,4200448,Entire home/apt,Centrum West,0,0,7,4,247,12/28/16
15760480,89273051,Entire home/apt,Centrum West,0,0,4,1,242,12/28/16
14054769,19979281,Entire home/apt,Westerpark,0,0,5,3,215,12/28/16
14028619,57261119,Entire home/apt,De Baarsjes / Oud West,10,5,6,2,242,12/28/16
7213043,21115659,Entire home/apt,Centrum West,34,4,6,3,210,12/28/16
13906562,7402401,Entire home/apt,Centrum West,8,5,4,2,215,12/28/16
1043553,2321097,Entire home/apt,Centrum West,11,4.5,4,1,215,12/28/16
2319717,11845593,Entire home/apt,Centrum West,18,5,4,2,259,12/28/16
15262920,37443229,Entire home/apt,Centrum West,0,0,2,1,215,12/28/16
1501634,8023584,Entire home/apt,Centrum Oost,30,5,4,2,215,12/28/16
16424995,107674278,Entire home/apt,Centrum West,0,0,4,1,253,12/28/16
12420713,517215,Entire home/apt,De Baarsjes / Oud West,7,5,4,2,269,12/28/16
16168812,48703385,Entire home/apt,Centrum West,0,0,4,2,269,12/28/16
15529931,25096355,Entire home/apt,Centrum West,0,0,2,1,215,12/28/16
1269728,6910552,Entire home/apt,Westerpark,25,5,4,2,237,12/28/16
15083948,4950859,Entire home/apt,Westerpark,1,0,4,3,215,12/28/16
14544593,48703385,Entire home/apt,Centrum West,3,3.5,4,1,215,12/28/16
6295233,7125255,Entire home/apt,Centrum West,48,4.5,4,2,232,12/28/16
8759098,45934042,Entire home/apt,Centrum Oost,12,5,2,1,264,12/28/16
1942699,10049069,Entire home/apt,Centrum West,38,5,2,1,215,12/28/16
12032558,5696237,Entire home/apt,Centrum West,5,5,2,1,215,12/28/16
7927856,2225212,Entire home/apt,Centrum West,11,5,2,1,214,12/28/16
13790623,75525024,Entire home/apt,De Baarsjes / Oud West,17,5,4,2,215,12/28/16
2896769,2547237,Entire home/apt,Westerpark,14,5,6,2,302,12/28/16
14462366,22847584,Entire home/apt,Centrum West,7,4.5,4,2,226,12/28/16
4776257,20800124,Entire home/apt,Centrum West,2,0,4,2,297,12/28/16
14796398,92418446,Entire home/apt,Centrum Oost,16,5,4,2,210,12/28/16
9994305,48703385,Entire home/apt,Centrum West,24,4.5,4,1,215,12/28/16
6394362,30569288,Entire home/apt,Centrum West,2,0,2,1,210,12/28/16
15333603,48703385,Entire home/apt,Centrum West,2,0,4,1,297,12/28/16
14198559,11934536,Entire home/apt,Westerpark,13,4.5,4,2,214,12/28/16
15991810,103812141,Entire home/apt,Centrum West,1,0,4,1,215,12/28/16
11318341,56020810,Entire home/apt,Westerpark,1,0,4,2,297,12/28/16
2543110,3864205,Entire home/apt,Centrum West,26,5,4,2,227,12/28/16
14116889,21115659,Entire home/apt,Centrum West,13,3.5,6,0,242,12/28/16
860193,7491208,Entire home/apt,De Baarsjes / Oud West,75,4.5,4,2,215,12/28/16
16003294,57099845,Entire home/apt,Centrum West,0,0,2,2,222,12/28/16
13026010,4514706,Entire home/apt,Westerpark,0,0,4,2,269,12/28/16
16494667,103949642,Entire home/apt,Centrum West,0,0,6,2,280,12/28/16
8210708,41731130,Entire home/apt,Westerpark,52,4.5,8,4,259,12/28/16
16511468,108526243,Entire home/apt,Centrum West,0,0,2,1,269,12/28/16
10004383,50975580,Entire home/apt,Centrum Oost,0,0,4,1,210,12/28/16
2904582,4720158,Entire home/apt,Centrum Oost,5,5,5,2,215,12/28/16
5859388,2872873,Entire home/apt,Centrum Oost,2,0,5,3,269,12/28/16
15229429,63646306,Entire home/apt,Centrum Oost,0,0,4,1,269,12/28/16
3724341,5645449,Entire home/apt,Centrum Oost,6,5,4,2,269,12/28/16
14847357,8357289,Entire home/apt,Centrum Oost,0,0,5,3,215,12/28/16
7338230,36516363,Entire home/apt,Centrum Oost,5,5,4,2,214,12/28/16
13552734,48703385,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0,5,2,269,12/28/16
9873831,210082,Entire home/apt,De Pijp / Rivierenbuurt,4,5,4,1,237,12/28/16
8395119,5043918,Entire home/apt,De Pijp / Rivierenbuurt,11,5,8,5,269,12/28/16
5437043,13405827,Entire home/apt,Centrum West,16,4,4,2,215,12/28/16
16262543,20677143,Entire home/apt,De Pijp / Rivierenbuurt,0,0,6,3,247,12/28/16
11170431,35928995,Entire home/apt,Centrum West,23,5,4,2,210,12/28/16
10833989,13041485,Entire home/apt,Centrum West,12,4.5,6,2,247,12/28/16
14004639,3758476,Entire home/apt,De Pijp / Rivierenbuurt,6,5,4,2,214,12/28/16
1279735,2714856,Entire home/apt,Centrum Oost,17,5,3,1,210,12/28/16
998822,5489703,Entire home/apt,Centrum Oost,59,5,4,2,297,12/28/16
16249098,106237122,Entire home/apt,Centrum Oost,1,0,4,2,215,12/28/16
14757116,86881502,Entire home/apt,Centrum Oost,13,5,5,2,259,12/28/16
13403936,18483993,Entire home/apt,Westerpark,12,5,4,3,215,12/28/16
14179270,11751874,Entire home/apt,Centrum West,20,4.5,4,2,227,12/28/16
3771282,10529642,Entire home/apt,De Pijp / Rivierenbuurt,5,4.5,4,2,231,12/28/16
58211,278253,Entire home/apt,Centrum West,49,5,4,2,220,12/28/16
1230403,5415555,Entire home/apt,De Pijp / Rivierenbuurt,18,4.5,4,2,237,12/28/16
13162341,73507672,Entire home/apt,De Pijp / Rivierenbuurt,3,4.5,2,1,215,12/28/16
1155617,5400416,Entire home/apt,Centrum West,53,4.5,4,2,268,12/28/16
12051114,241515,Entire home/apt,Centrum West,8,5,4,2,237,12/28/16
12787303,23020358,Entire home/apt,De Pijp / Rivierenbuurt,0,0,4,2,215,12/28/16
1928669,6999042,Entire home/apt,Centrum Oost,19,4.5,4,3,269,12/28/16
10159397,13405827,Entire home/apt,Centrum West,1,0,4,2,215,12/28/16
2224736,11353171,Entire home/apt,Centrum West,30,4.5,4,2,297,12/28/16
14261812,86881502,Entire home/apt,Centrum West,9,5,5,2,237,12/28/16
15187650,65352844,Entire home/apt,Centrum West,1,0,2,1,247,12/28/16
8491091,11751874,Entire home/apt,De Pijp / Rivierenbuurt,36,4.5,6,2,227,12/28/16
15219180,4742444,Entire home/apt,De Pijp / Rivierenbuurt,1,0,4,2,237,12/28/16
11862854,63235250,Entire home/apt,Centrum West,10,5,2,1,215,12/28/16
789743,965667,Entire home/apt,De Baarsjes / Oud West,125,5,6,2,285,12/28/16
5613210,23456489,Entire home/apt,Centrum West,19,5,2,1,214,12/28/16
11292867,4136041,Entire home/apt,Centrum Oost,37,5,4,1,210,12/28/16
13089044,5736549,Entire home/apt,De Baarsjes / Oud West,22,4.5,4,2,269,12/28/16
6624180,22229264,Entire home/apt,Centrum West,1,0,3,2,269,12/28/16
4366938,22669035,Entire home/apt,Centrum West,25,5,3,1,269,12/28/16
3336207,5219303,Entire home/apt,De Pijp / Rivierenbuurt,46,4.5,4,2,215,12/28/16
2813547,6984497,Entire home/apt,Oud Oost,6,5,4,3,264,12/28/16
3381723,14043054,Entire home/apt,De Pijp / Rivierenbuurt,13,5,4,1,215,12/28/16
11613924,44168250,Entire home/apt,Centrum Oost,11,4,4,2,280,12/28/16
9017393,13405827,Entire home/apt,Centrum Oost,13,4,4,2,259,12/28/16
15023242,61682402,Entire home/apt,Centrum West,7,5,4,2,302,12/28/16
7945458,39816184,Entire home/apt,De Pijp / Rivierenbuurt,8,5,4,2,232,12/28/16
4830791,6019841,Entire home/apt,Centrum Oost,9,5,4,2,289,12/28/16
253147,1329090,Entire home/apt,Centrum West,80,5,2,1,210,12/28/16
9889346,50874564,Entire home/apt,Centrum West,19,5,4,2,226,12/28/16
13902761,82421042,Entire home/apt,Westerpark,2,0,2,2,215,12/28/16
6085695,31584229,Entire home/apt,Oud Oost,59,5,4,1,215,12/28/16
792104,213960,Entire home/apt,Centrum Oost,67,4.5,6,1,288,12/28/16
9611073,13824848,Entire home/apt,Centrum West,19,5,3,1,236,12/28/16
4004833,20764890,Entire home/apt,De Pijp / Rivierenbuurt,22,5,4,2,269,12/28/16
3126957,15883023,Entire home/apt,De Pijp / Rivierenbuurt,85,4.5,4,2,215,12/28/16
6418802,3680752,Entire home/apt,Centrum Oost,7,5,4,2,269,12/28/16
13374317,7006347,Entire home/apt,De Pijp / Rivierenbuurt,6,4.5,6,4,269,12/28/16
5087114,4898287,Entire home/apt,De Pijp / Rivierenbuurt,94,4.5,4,2,269,12/28/16
15309837,32534262,Entire home/apt,Centrum Oost,0,0,4,2,290,12/28/16
4238849,21997322,Entire home/apt,Centrum Oost,23,4,4,2,215,12/28/16
10386133,53466974,Entire home/apt,Centrum West,3,5,4,2,269,12/28/16
9981202,51288841,Entire home/apt,De Pijp / Rivierenbuurt,15,5,4,0,237,12/28/16
10468991,6929002,Entire home/apt,Ijburg / Eiland Zeeburg,0,0,6,4,269,12/28/16
5656694,22811524,Entire home/apt,Watergraafsmeer,7,4.5,4,4,210,12/28/16
3879930,20056287,Entire home/apt,Centrum Oost,17,5,6,3,297,12/28/16
6095155,14362416,Entire home/apt,Watergraafsmeer,6,5,4,2,215,12/28/16
1021278,1383927,Entire home/apt,Watergraafsmeer,2,0,5,3,269,12/28/16
1133526,1170898,Entire home/apt,Watergraafsmeer,1,0,4,2,210,12/28/16
1909359,7679262,Entire home/apt,Oostelijk Havengebied / Indische Buurt,2,0,4,2,215,12/28/16
12924862,70923699,Entire home/apt,Ijburg / Eiland Zeeburg,0,0,4,4,268,12/28/16
11269745,58841005,Entire home/apt,Ijburg / Eiland Zeeburg,1,0,5,4,215,12/28/16
939698,5076226,Entire home/apt,Oostelijk Havengebied / Indische Buurt,16,5,4,2,210,12/28/16
3096977,5576683,Entire home/apt,Oostelijk Havengebied / Indische Buurt,4,4,4,3,241,12/28/16
7714232,21449889,Entire home/apt,Oostelijk Havengebied / Indische Buurt,7,5,4,1,214,12/28/16
9556595,35855092,Entire home/apt,Oostelijk Havengebied / Indische Buurt,30,5,4,2,269,12/28/16
2545716,12691807,Entire home/apt,Oostelijk Havengebied / Indische Buurt,5,4,5,4,242,12/28/16
7772779,19448508,Entire home/apt,Oostelijk Havengebied / Indische Buurt,0,0,4,3,210,12/28/16
6557928,4792515,Entire home/apt,Oostelijk Havengebied / Indische Buurt,8,5,5,3,269,12/28/16
3492709,12723856,Entire home/apt,Oostelijk Havengebied / Indische Buurt,1,0,2,1,215,12/28/16
4197643,3558342,Entire home/apt,Watergraafsmeer,19,5,6,3,297,12/28/16
1038625,5717892,Entire home/apt,Watergraafsmeer,11,5,4,4,242,12/28/16
9733252,44282407,Entire home/apt,Watergraafsmeer,0,0,8,4,215,12/28/16
5577658,28918338,Entire home/apt,Ijburg / Eiland Zeeburg,3,5,6,3,210,12/28/16
13729948,80300325,Entire home/apt,Watergraafsmeer,0,0,4,4,268,12/28/16
10261203,7169363,Entire home/apt,Ijburg / Eiland Zeeburg,13,5,4,3,258,12/28/16
